OTHER	1E5	PcRebarManager	0
SHAPE	25F	RHS150X100X4	BRITAIN.BS_CELSIUS_RHS	2769.787,8114.242,6531.49	2909.787,8114.242,6531.49	140	ByLayer	RHS150x100x4	-90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2769.787,8039.242,6481.49;2909.787,8189.242,6581.49		Ks_Shape
SHAPE	261	SHS100X100X3	BRITAIN.BS_HYBOX_SHS	120.542,10939.556,4406.49	120.542,10939.556,7106.49	2700	ByLayer	SHS100x100x3	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	70.542,10889.556,4406.49;170.542,10989.556,7106.49		Ks_Shape
SHAPE	262	SHS100X100X3	BRITAIN.BS_HYBOX_SHS	120.542,10839.556,4406.49	120.542,10839.556,7106.49	2700	ByLayer	SHS100x100x3	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	70.542,10789.556,4406.49;170.542,10889.556,7106.49		Ks_Shape
SHAPE	264	U140	FRANCE.FR_UPN	2894.787,9298.556,6536.49	524.787,9298.556,6536.49	2370	ByLayer	UPN 140	90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	524.787,9228.556,6506.49;2894.787,9368.556,6566.49		Ks_Shape
SHAPE	265	U140	FRANCE.FR_UPN	2894.787,6066.242,6536.49	524.787,6066.242,6536.49	2370	ByLayer	UPN 140	90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	524.787,5996.242,6506.49;2894.787,6136.242,6566.49		Ks_Shape
SHAPE	266	U140	FRANCE.FR_UPN	1319.787,6025.242,6536.49	1319.787,4925.242,6536.49	1100	ByLayer	UPN 140	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	1289.787,4925.242,6466.49;1349.787,6025.242,6606.49		Ks_Shape
SHAPE	267	U140	FRANCE.FR_UPN	2894.787,4884.242,6536.49	524.787,4884.242,6536.49	2370	ByLayer	UPN 140	90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	524.787,4814.242,6506.49;2894.787,4954.242,6566.49		Ks_Shape
SHAPE	268	U140	FRANCE.FR_UPN	2894.787,7080.242,6536.49	524.787,7080.242,6536.49	2370	ByLayer	UPN 140	90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	524.787,7010.242,6506.49;2894.787,7150.242,6566.49		Ks_Shape
SHAPE	269	U140	FRANCE.FR_UPN	2784.787,409.113,5566.928	2784.787,1842.603,6380.681	1648.359	ByLayer	UPN 140	180	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2754.787,374.556,5506.053;2814.787,1877.16,6441.556		Ks_Shape
SHAPE	26A	U140	FRANCE.FR_UPN	2894.787,1793.564,6536.49	524.787,1793.564,6536.49	2370	ByLayer	UPN 140	90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	524.787,1723.564,6506.49;2894.787,1863.564,6566.49		Ks_Shape
